experiment,well,bin 1,bin 2,bin 3,bin 4,bin 5,bin 6,bin 7,bin 8,bin 9,bin 10,bin 11,bin 12,bin 13,bin 14,bin 15,bin 16,bin 17,bin 18,bin 19,bin 20,bin 21,bin 22,bin 23,bin 24,bin 25,bin 26,bin 27,bin 28,bin 29,bin 30,bin 31,bin 32,bin 33,bin 34,bin 35,bin 36,bin 37,bin 38,bin 39,bin 40,bin 41,bin 42,bin 43,bin 44,bin 45,bin 46,bin 47,bin 48,bin 49,bin 50
RA00050_040620,CAM516A1,0.0,0.001704593880507969,0.0004261847937265598,0.0011932157163555782,0.030086081990965654,0.026676894229949715,0.1483848972982187,0.04875554040231844,0.12827068950822468,0.04056933435608966,0.0,0.0,0.019137490078490166,0.20846560846560847,0.27365728900255754,0.2855631008025399,0.36049382716049383,0.09533468559837728,0.15088183421516754,0.0,0.0,0.0,0.0073275499031415815,0.08279289143434684,0.18133580392487156,0.23121630727762804,0.36368230438810745,0.11959909037311547,0.00867514528762739,0.0009264718268339931,0.0006059270684146745,0.029745510631265838,0.30268811281260327,0.17032059050347031,0.19845772514458826,0.14393522088795857,0.06494436487826374,0.012999889831442107,0.009970254489368734,0.008758400352539386,0.0020319303338171262,0.04365747460087083,0.026937590711175616,0.10281567489114658,0.13613933236574746,0.1719013062409289,0.03448476052249637,0.06345428156748911,0.17735849056603772,0.1714368650217707
RA00050_040620,CAM516A5,0.0016298710920136317,0.006815824566602459,0.024670321529115424,0.00363016743221218,0.030821664073497814,0.05489702178100459,0.207956734331012,0.17365535634908874,0.01733590161505408,0.0,0.005539930111650899,0.0005114217524718718,0.15520327282025057,0.41195022161609274,0.2873945282536436,0.3353788459899429,0.131691101261507,0.3334185630273587,0.0,0.0,0.0,0.0,0.1519407361679142,0.5020833333333333,0.22046454201713095,0.09375723435450266,0.266358024691358,0.01041747048383363,0.015817901234567902,0.009722972451578054,0.0,0.022858796296296297,0.2599108744719023,0.11140046296296297,0.0164940100700272,0.05092887319868048,0.08854166666666667,0.04062735111985647,0.02042824074074074,0.00671335146709879,0.0013350324655622308,0.01237939195339523,0.1405425086473694,0.0639601917592087,0.1301656653923175,0.10370774925662965,0.18029006614479035,0.01577765641119,0.002427331755567692,0.037866375386856
RA00054_210620,CAM034A2,0.03851301115241636,0.26627013630731106,0.1982057890563045,0.3155885997521685,0.3639157372986369,0.01809169764560099,0.2504089219330855,0.22809278350515463,0.24867410161090459,0.0218091697645601,0.0,0.0,0.0,0.022560108782990296,0.3105067985166873,0.29470301007478833,0.2862352432165152,0.2458742814759874,0.3239184177997528,0.0018542555164101613,0.0,0.12487856575112603,0.43543543543543545,0.5638081780446879,0.26768524242691866,0.4112867614589773,0.30972357149165414,0.1338102808691044,0.0023845270687980215,8.831581736288969e-5,0.01080284802356985,0.027334479089941893,0.4803175382600868,0.5116621654799902,0.6969473770357639,0.5718962271871675,0.3969228251084377,0.4078893526475162,0.0011457566085604387,0.0007365578197888534,0.03535665718877488,0.012115218197552232,0.5278773643219187,0.07578192607244406,0.081164616430735,0.0860427741377179,0.5307207318580789,0.07763629620472247,0.5878353319322537,0.5039559896155272
RA00054_210620,CAM034A3,0.01794778825235678,0.028823493866698895,0.06157843848199178,0.03172397123693275,0.04199903311578439,0.051124002900652644,0.0978306846335126,0.4442832970751752,0.031421838177533384,0.00024172105390379503,0.0,0.019246519246519246,0.2628992628992629,0.05479115479115479,0.14839079518466955,0.3651105651105651,0.5873054873054873,0.43914823914823914,0.1122031122031122,0.0,0.0,0.005673758865248227,0.4703431155244259,0.23865248226950356,0.3047255962408015,0.3319443213050802,0.4631205673758865,0.2050713715754943,0.14157801418439717,0.0032804326624700773,0.0,0.02200609906865573,0.6835641279261457,0.5862182657434883,0.36036927134849983,0.35968021099480757,0.31874381800197826,0.38633366303989447,0.033792137146624907,0.0023903725684141113,0.02492469434764633,0.09473746382375524,0.1968462083628632,0.14653593999173115,0.4961904199397555,0.08398795109562342,0.042761797885535406,0.3896172927002126,0.3757013761738822,0.6527671135786427
RA00054_210620,CAM034A6,0.09658389353820826,0.0,0.00020578954589106874,0.23254218685690767,0.0,0.0020578954589106874,0.007820002743860612,0.0706544107559336,0.14206338318013445,0.0098778982027713,0.0,0.03350995274237434,0.1940287821293048,0.44851782901331805,0.38507804668480594,0.20807675784046972,0.40942288414721467,0.27636571919524594,0.017041386223686096,0.0,0.0,0.0,0.1460882461994809,0.660641453466815,0.5383759733036707,0.18429591174561974,0.660826844642195,0.3082128290693363,0.12765365717993882,0.008527994067482388,0.0,0.009265673709733286,0.6934268641205508,0.8235039404174245,0.39262209906477313,0.0819260413960336,0.27141248809214513,0.46037931930371523,0.0762902667128507,0.001732051615138131,0.04564290433007027,0.012490992073024261,0.46970151942826255,0.3007026605008708,0.5057650732644727,0.5749804816527536,0.4177526875262747,0.2877905230917062,0.1964328609176075,0.0461834124076632
RA00054_210620,CAM035A1,0.0009062759610301336,7.552870090634441e-5,0.004304810814893135,0.009138282607053847,0.007779456193353474,0.04697530398006193,0.39037837021373006,0.00015104599350502227,0.002794561933534743,0.004380333811645646,0.015782269103792577,0.18888888888888888,0.3749094129962155,0.17673107890499196,0.2964006763829616,0.11482405990820517,0.31851851851851853,0.13205572107255012,0.16264090177133655,0.0,0.0,0.015261115031757234,0.3131010145566828,0.298014997794442,0.5786873676781934,0.09236876929863255,0.04243493603881782,0.325452139391266,0.00035285815102328866,0.0058226731363034846,0.0,0.19359534206695778,0.3922044315057415,0.340234532955924,0.16417306914678528,0.039786511402231925,0.026928675400291122,0.031298018600889606,0.004852405984634048,0.005094614264919942,0.025742213587517455,0.06750849927149101,0.2560709082078679,0.15342116447088822,0.26992896606156275,0.3873846527440505,0.24751092763477417,0.03752049055916459,0.43974257786412485,0.27185526954832445
RA00054_210620,CAM035A2,0.31089232475906536,0.026067665002773157,0.1589018302828619,0.19295569576371074,0.6289260209387784,0.1264559068219634,0.49681087077093733,0.4989253276017472,0.5549469597171185,0.005338325013865779,0.08891303363665173,0.5005432814197754,0.9248494725881661,0.5991217348001268,0.857388627308946,0.3224681968400561,0.5709176513196613,0.36393680112273075,0.040519739224918506,0.008375209380234505,0.0,0.037430254184748914,0.1612803224056421,0.3409020458772474,0.33958462492250463,0.06253874767513949,0.09872907625542468,0.07153375184065722,0.004417234965902046,0.005812151270923744,0.00016200891049007697,0.005994329688132847,0.4775212636695018,0.8035641960307817,0.25613608748481165,0.015635126377187298,0.09177804779262859,0.11405427298501418,0.008829485621709194,0.001863102470635885,0.008407457048860728,0.004629911666159001,0.469233581089314,0.014438014011574778,0.3485439259169002,0.23528695016449372,0.3017971367651538,0.19733154624101376,0.3911666159000914,0.5313147313269161
RA00054_210620,CAM035A4,0.00028686173264486515,0.0004303234598006168,0.003155479059093517,0.0004303234598006168,0.00638267355134825,0.021586345381526106,0.013411747830452557,0.3243689041881813,0.013626909560352866,0.0004302925989672978,0.0,0.00015677667163126126,0.00031357792411414236,0.0021948734028376577,0.15975542839225523,0.057537038488672886,0.19746021791957358,0.5180307306365632,0.09712314807556635,0.0033706984400721173,0.0,0.00414131169709263,0.24254204343784333,0.6157031778228533,0.4497971602434077,0.406947261663286,0.0720081135902637,0.13521507648102762,0.042427315753887765,0.006254225828262339,0.006076166024818143,0.13188976377952755,0.7924512153372133,0.7050064184852375,0.022593068035943516,0.08233481684354672,0.280640191715166,0.15823705605477106,0.022079589216944803,0.003765833618623759,0.004980199207968319,0.08388838883888389,0.1670466818672747,0.14089408940894088,0.26713068522740907,0.2794311772470899,0.21404140414041403,0.35053402136085443,0.3186918691869187,0.24294971798871956
RA00054_210620,CAM035A5,6.927606511950121e-5,6.927126627874758e-5,0.002978664449986146,0.0006927606511950121,0.015102182196051264,0.01371571072319202,0.01773344416735938,0.15206096293730517,0.0046414963630065816,0.00228595178719867,0.0,0.011259259259259259,0.07222757241277132,0.030296296296296297,0.16512334246981258,0.2140899325875991,0.40696296296296297,0.1431957922809097,0.045037037037037035,0.007407956144899622,0.0,0.08207223099062297,0.45121158666790456,0.2935660570049206,0.3424008912821465,0.049201633865577424,0.41686008727137686,0.12691486398663077,0.0030637823786092283,0.0009284189026088571,0.0024478770996876845,0.1932134717650038,0.7493036211699164,0.3744407866970541,0.025069637883008356,0.10458343884527728,0.08002025829323879,0.02827720097915084,0.022030893897189163,0.003123153540980839,0.039743980493751906,0.006400097525295623,0.555440414507772,0.35377300987443616,0.02072538860103627,0.42151782992989945,0.39125929537973914,0.13355684242608962,0.29470925271242226,0.4508991161231332
RA00054_210620,CAM035A6,0.04165723341634594,0.4019319296656856,0.0018110473890733474,0.027243226926269716,0.005886348200135839,0.04188363142404347,0.06708927628103539,0.019996981587684877,0.04067617538298996,0.0,0.0,0.0424775765781012,0.14850228465053308,0.04323912675579624,0.2334574378067355,0.27221188018277204,0.35869013369436453,0.10729395836859029,0.2313420206464715,0.0018615671010323235,0.0,0.0,0.20079646017699115,0.43428622001947076,0.5124347287370564,0.38286574033100274,0.0023010885919107884,0.008938053097345133,0.0037171431100097353,0.001504557925480131,0.0004057453542156942,0.03627657847751988,0.5749878266515176,0.2875923070680841,0.042440964050961615,0.035789644538224315,0.0834280149326408,0.004787795179745192,0.038870404933863505,0.0008115565654926148,0.03484757919904363,0.18535564853556485,0.2877465630603706,0.30089659294680215,0.16946619642536911,0.46144650328750747,0.2902570233114166,0.5882845188284519,0.7455469216975493,0.172504482964734
RA00054_210620,CAM037A3,0.0,0.015412577244638313,0.04412940748818611,0.009305707015630679,0.03133406034169393,0.09291166848418757,0.051908396946564885,0.20036350418029808,0.014903671392221011,0.0,0.0,0.020518742227749156,0.2570616450524072,0.29161485166104106,0.44915178967936764,0.2922366317285486,0.6222241961271985,0.014922721620181205,0.3352282821104992,0.0027535974418191507,0.0,0.0,0.00444650301065308,0.6050023158869847,0.24976838984621086,0.012320518758684576,0.020750347383047707,0.15812876331635017,0.0005558643690939411,0.004539138490041686,0.0,0.061089084877417266,0.609353507565337,0.5913099765353184,0.018367181810826118,0.24726919653693666,0.2601343150740351,0.3450117323408043,0.10801844809450603,0.0021037300752488066,0.021786902743768443,0.2247268617355268,0.6564324731587869,0.05085703522320588,0.5816275273138265,0.5048659509009857,0.35455515790795505,0.5693476486469518,0.44870023860354136,0.6146166886419288
RA00054_210620,CAM037A4,0.017076819893721302,0.0015478278815395728,0.05051078320090806,0.16834339369550638,0.13547954393024816,0.2098338664740481,0.2767516252192756,0.1628230924005572,0.08027653098075634,0.08889691466308947,0.0,0.0,0.05978934324659232,0.1088909541511772,0.06335192069392813,0.31673507318206456,0.26990396530359356,0.5002323420074349,0.12382869975993185,0.0,0.010911367498434845,0.02092836061175208,0.37662105357302567,0.4090868437527949,0.365262498882032,0.64296574546105,0.2771666219479474,0.003040872909399875,0.0071549950809408815,0.0016993113317234595,0.015621041965718147,0.08875190001688904,0.47504855188719075,0.5155379158925857,0.3367390019420755,0.05564468462382842,0.008106738726566459,0.007346111627121506,0.04002702246242189,0.0,0.016544682944830556,0.031061631196949196,0.28181314964019927,0.26577684832082665,0.26219324681714745,0.3916600036902639,0.31086234469184404,0.06740881973061073,0.011502029769959404,0.21163663201918936
RA00054_210620,CAM037A5,0.0,0.11461085145295671,0.2119487908961593,0.0,0.281562769902962,0.06705954074375127,0.001016053647632595,0.014327084285932023,0.15642940608647055,0.01569802885592359,0.01538709417546121,0.08016435707379956,0.20800773382743898,0.31542056074766356,0.01369531942318537,0.02964633851607186,0.05671930389945214,0.2965439458632079,0.40823396712858523,0.028035124466285345,0.0,0.04703703703703704,0.2853967959996296,0.30287037037037035,0.48828595240300027,0.2510417631262154,0.37537037037037035,0.25483841096397813,0.17,0.010649134179090657,0.0,0.1874190414507772,0.006557642487046632,0.49838082901554404,0.5652525906735751,0.2822215025906736,0.3397830310880829,0.03667422279792746,0.0272830310880829,0.02032059585492228,0.007944882378499163,0.17684667908131596,0.011049037864680323,0.31127800881385387,0.0992489603376575,0.23066418373680944,0.4962756052141527,0.26441561665942526,0.4259201787598535,0.3324022346368715
RA00054_210620,CAM037A6,0.00043109642189969824,0.0041672654116970825,0.01250179623509125,0.008047133208794367,0.0732863917229487,0.6480816209225464,0.044834027877568614,0.0008621928437993965,0.0,0.00043109642189969824,0.0,0.0006163056876210601,0.08821975699947174,0.253477724951576,0.506955449903152,0.31158654692727594,0.3751540764219053,0.4646064447966191,0.032752245113576335,0.002025004402183483,0.0,0.0,0.37085417824717437,0.6774432607688745,0.6862145636464703,0.3422271632388364,0.058175081056044464,0.029924031869557163,0.015006947660954145,0.007782101167315175,0.0,0.006378683891804602,0.17449935400516794,0.7765665374677002,0.2540374677002584,0.018409366168752522,0.33430232558139533,0.2760012919896641,0.18974566007266855,0.001614987080103359,0.013601118596669633,0.06832771880760186,0.43637981441464346,0.07811109698741579,0.1982331257150121,0.2824000508485349,0.4909114020592348,0.3404093046904792,0.6179368206953537,0.2127240371170713
RA00054_210620,CAM302A2,0.0,0.0016374269005847953,0.01239766081871345,0.002807017543859649,0.005224171539961014,0.07742690058479532,0.07968810916179338,0.2760233918128655,0.0014814814814814814,0.0023391812865497076,0.0,0.031704288114544524,0.06998319818832639,0.32354445174957996,0.6139966396376653,0.5930606281957633,0.6594345825115056,0.04120096427788735,0.010227189714369202,0.0,0.0013024467392315565,0.0,0.3136744186046512,0.6297329984184575,0.24244115731695973,0.2078139534883721,0.06762790697674419,0.04279467857475114,0.00158154246906689,0.002697674418604651,0.0008961303462321792,0.032507739938080496,0.4695723014256619,0.8670468431771894,0.7860518168486231,0.2074949083503055,0.3435437881873727,0.5083503054989816,0.03707022975395144,0.0,0.003019359422177491,0.028415818138763912,0.48765614824462733,0.028417500444023445,0.07684110821690741,0.040198922503108164,0.09715232964300514,0.05955834468059914,0.5285934170021311,0.6219880409685632
RA00054_210620,CAM302A3,0.010238671739882394,0.0,0.0008994050089940501,0.010169491525423728,0.022276029055690073,0.04766516776202006,0.17883085437564855,0.05375674553756746,0.004842615012106538,0.006502940159114493,0.0,0.03674095607235142,0.14444893015744853,0.4506257569640694,0.250968992248062,0.4904319741622931,0.6149374243035931,0.5305611626968106,0.0012112403100775194,0.0,0.0,0.007495590828924162,0.44906958285563103,0.5718694885361552,0.41917276655789754,0.32180968339359733,0.11534391534391535,0.15089514066496162,0.0007936507936507937,0.0006173383896287151,0.0029957088494858715,0.2268825910931174,0.40863088009068094,0.48493927125506076,0.1076026232693709,0.00931098696461825,0.008582995951417004,0.015788195287830945,0.004777327935222672,0.0021860578090842847,0.032217797063543954,0.05189632623944834,0.28401593057124175,0.023598644712595852,0.4462014029247414,0.018486595732033526,0.013612316471497354,0.44986031028948464,0.34282487219117824,0.3463115972180943
RA00054_210620,CAM302A6,0.0023211022766556374,0.1452911254876784,0.035507926317349,0.028544619487382093,0.03753271766506988,0.1025679012345679,0.059657267025532125,0.10627685317793471,0.15581016346486246,0.0006420070126919848,0.0,0.0,0.59140625,0.868125,0.0034897650919318715,0.15875,0.0,0.0,0.02421875,0.00546875,0.0,0.05984945841747751,0.5536583126778665,0.2554617220488342,0.0172587900486551,0.2037088038189663,0.3807600514044428,0.293950243275498,0.026620157885074353,0.0009180207472688882,0.03161575792178133,0.08870967741935484,0.24643163003140164,0.1579360548101627,0.3157293748215815,0.15065658007422209,0.1437339423351413,0.07022552098201541,0.08692549243505567,0.003782472166714245,0.0003198976327575176,0.0015355086372360845,0.017402431222008956,0.26468330134357004,0.10799744081893795,0.01983365323096609,0.19948816378758796,0.790083173384517,0.07108125399872041,0.031541906589891235
RA00054_210620,CAM307A1,0.0,0.009456598447424136,0.026536805702590163,0.004234297812279464,0.03140437544107269,0.026958362738179253,0.19371912491178547,0.289081798292046,0.37353563867325335,0.4290049400141143,0.0,0.017200938232994525,0.24192665571975916,0.08820079756040347,0.35152462861610634,0.3019000703729768,0.5360075064508562,0.6490734224724373,0.0001563721657544957,0.0,0.0,0.001388888888888889,0.411797388647097,0.5871296296296297,0.2169645337531253,0.2603018798036855,0.022314814814814815,0.012038151680711177,0.00787037037037037,0.0,0.0034572898220760605,0.018046888176758306,0.6080613879753773,0.45467577367400286,0.12236464833867432,0.144362931107176,0.14351968968715742,0.0689771481575175,0.08348794063079777,0.014672400708322793,0.01434120107559008,0.08712279653420973,0.5724529429339708,0.24146997311024798,0.5760382432028682,0.8488886233269598,0.2766059157454437,0.3673737675530326,0.09441290708096803,0.5376755303256647
RA00054_210620,CAM307A3,0.0,0.0012342471092633494,0.0012342471092633494,0.015395608678705989,0.02221644796674029,0.022801091334286084,0.25574899311420035,0.18955437183318177,0.08405872417825126,0.029492009873976873,0.0,0.0045925925925925926,0.23979554041040077,0.19088888888888889,0.39047336839765906,0.13852877990962292,0.708962962962963,0.15141862360174826,0.009407407407407408,0.0,0.0013247372604433454,0.11285764747439067,0.6105272454296564,0.5566545968382938,0.582038149063935,0.15826194471429833,0.013424004239159234,0.2005652212311225,0.01412928293889085,0.004062527598692926,0.0,0.00420032310177706,0.41709070349729427,0.39781906300484654,0.24135702746365106,0.09192245557350566,0.4502423263327948,0.2700104999596155,0.20016155088852988,0.005815831987075929,0.01313287378179225,0.033458132762821655,0.32891609222724033,0.008735440931780365,0.018481102923698596,0.33303619183455163,0.05841454718326598,0.2828024720703589,0.5032388423367208,0.3888756833848348
RA00054_210620,CAM307A6,0.003666306046399808,0.00582967726425867,0.0012621709340064912,0.01033778098329126,0.011179228272628922,0.04886110944167318,0.26229114076211085,0.2001442481067436,0.013642646793677505,0.0035460992907801418,0.0,0.00432545305391901,0.12835620525059666,0.08293556085918855,0.4806831742243437,0.3799686777537475,0.40692124105011934,0.07532816229116945,0.11276008650906108,0.0,0.0014927994380049174,0.02151576359005884,0.6539339655778011,0.08570425008781173,0.20372321742184757,0.0015807499780451392,0.14840182648401826,0.08667017913593256,0.1419162202511636,0.0018440463645943098,0.001538336976763015,0.0029957088494858715,0.5221439559549834,0.455104849809732,0.1277629341753704,0.19883419689119172,0.18136183304995546,0.1781232288883491,0.07286859363614283,0.0,0.0073686712621820775,0.007309246493938674,0.3207154742096506,0.05033277870216306,0.009804504129775982,0.40076063703351555,0.07517233182790588,0.04023056810078441,0.3781198003327787,0.2728191110054671
RA00054_210620,CAM516A1,0.04391039905058597,0.05229582375194718,0.050734312416555405,0.061341047322355735,0.03656727488503189,0.05637563978933314,0.2801513128615932,0.09902091677792613,0.010978414064238558,0.0011125945705384957,0.0,0.0,0.1434012400354296,0.19736026220214367,0.36929754628399325,0.4528786536758193,0.5188662533215235,0.6795996102400567,0.023828505624944638,0.05119574844995571,0.0,0.0,0.16292987188132166,0.8427042063558965,0.6406473910477957,0.024024277164292337,0.2872797774593273,0.0171105866486851,0.0002528871280451825,0.0008429570934839417,0.0005070565368038536,0.21847532116294793,0.6168864097363083,0.5328319107580495,0.2210766500464802,0.4825895875591616,0.1540736984448952,0.19597735147468942,0.05315642694160399,0.00016903313049357674,0.04684750288245646,0.18022938285090115,0.1444869227501669,0.18647976212148795,0.06280720917531403,0.01929728745676315,0.0425389890163238,0.2995934219309424,0.2773226530736088,0.7280781600825292
RA00054_210620,CAM516A2,0.001499382607161757,0.02363732580702064,0.00679132122067384,0.01675780560945493,0.012789979712445974,0.026459693067560415,0.17772093843711412,0.03977773857823249,0.049656023990121714,0.0,0.0021944632005401754,0.10971389990716517,0.08938217420661715,0.15933834078825218,0.2451890614449696,0.20172180958811614,0.7149970461642333,0.1113268062120189,0.12633977550848172,0.00042201215395003375,0.0,0.004146083274523642,0.2874029640084686,0.006792519407198307,0.1188354653727393,0.26976005645730416,0.3430663373323924,0.2189484827099506,0.16893083980239942,0.0,0.008336842105263158,0.003031578947368421,0.07714333838639044,0.5133473684210527,0.2608842105263158,0.04429473684210526,0.06896842105263158,0.12809499747347144,0.015494736842105263,0.007242105263157894,0.06798633203723342,0.06834384021681494,0.3993755154942854,0.20071874631789796,0.3011075762931542,0.3086667059447358,0.1316130552609874,0.1710262754801461,0.2650680492546986,0.16089313067043715
RA00054_210620,CAM516A3,0.05157079054853609,0.029965263198076117,0.18643356109478185,0.06504561591021872,0.08218498301332214,0.32647530345827924,0.005344123372905294,0.0012978585334198572,0.00603122494942169,0.018742604114974998,0.0,0.03308677849689605,0.08737864077669903,0.037049266939638094,0.009708096684718002,0.034605732399947166,0.12653546427156254,0.20778019945842416,0.24732532030114912,0.004424778761061947,0.0,0.00403518682915019,0.17544992333145024,0.5791300137196352,0.405052053910096,0.03857949959644875,0.017835525784843837,0.11330804616253733,0.019530304253086918,0.01848115567750787,0.03120716071284574,0.11474881057979196,0.3639222643335215,0.10136279332311911,0.4156116442222401,0.03314248850899121,0.10676558342069188,0.21643415853560197,0.009112168373518265,0.002096605112490928,0.02441309056846789,0.00017562346329469617,0.28247760669750016,0.2552979744760567,0.16843276154791875,0.23388560388736024,0.03049994145884557,0.1810783911948949,0.27086992155485307,0.16146595632574207
RA00054_210620,CAM516A4,0.00015120586678763135,0.008316322673319726,0.03606259922885008,0.07998790353065699,0.0602555379148711,0.09224255254801149,0.20367430256293945,0.3142813941180918,0.18870492175096393,0.008013910939744462,0.0,0.05601305734846799,0.18762519474738482,0.18488018398991024,0.34535202908227614,0.09741078715038208,0.013502485347577713,0.18636397358854515,0.15513020253728022,0.0,0.016785400605055137,0.08841612179174392,0.6158500878391567,0.7683224358348785,0.5585049282716893,0.012101102761783937,0.08978237532936469,0.15840327932851844,0.10549429101200351,0.004586708304869718,0.047483802254371175,0.15586721107757856,0.6748912754060531,0.5099849116890033,0.05325758920646192,0.2634241590485489,0.2656430283127718,0.46214609035235643,0.2698384519794071,0.006834117333806692,0.010436490883418258,0.06942909760589319,0.4421731123388582,0.10866228743323715,0.3882374608631592,0.16537753222836096,0.5682013505217925,0.7203634354472344,0.6224445945116336,0.3898710865561694
RA00054_210620,CAM516A6,0.10151691948658109,0.19831962191493085,0.049941656942823806,0.023862310385064176,0.0015169194865810968,0.00023338584514849173,0.003500583430571762,0.04095682613768962,0.04410992473306494,0.006242707117852976,0.0,0.001347595384485808,0.12601078167115903,0.19615935315421545,0.4571717341868104,0.2092141834414217,0.36806198938768636,0.37575808625336926,0.0018529436536679862,0.000252674134591089,0.0,0.10406398214451781,0.7027806193620385,0.6248488793824979,0.13996094113270716,0.06287202380952381,0.22821538175392914,0.14786571189435507,0.1742769459685669,0.0,0.006201275690999292,0.008061658398299079,0.5798192771084337,0.6957831325301205,0.2797661233167966,0.2220942593905032,0.08548901488306165,0.35010630758327427,0.17797661233167966,0.0010630758327427356,0.00101456194795894,0.11696604404129618,0.15522797803771785,0.1404189294026377,0.009548818333731201,0.2488063977082836,0.29635376260667184,0.591191215087133,0.6237990093692188,0.4077345428503223
RA00055_280620,CAM034A1,0.041669341894061,0.21314843348741655,0.00012841091492776885,0.015215716486902928,0.002375601926163724,0.07261637239165329,0.03376990241397021,0.15402889245585874,0.0034026707755521316,0.0007062600321027287,0.0,0.004947433518862091,0.09972170686456401,0.2504638218923933,0.37698075287933835,0.045377241805813234,0.36363636363636365,0.14277983920841064,0.2261904761904762,0.0006184291898577613,0.0003705075954057058,0.00889218228973694,0.2861509958314034,0.6460726194886995,0.10040755835494627,0.04909225639125602,0.01463505001852538,0.01778601204261232,0.02825120414968507,0.0017599110781771027,0.0,0.05060496334893579,0.5024286849774795,0.4893579440077718,0.4345138214254173,0.2459595513556478,0.42373929170714475,0.21610880508699107,0.02358032323589155,0.004150843416055815,0.11037891268533773,0.050373843619313144,0.466130156517331,0.03149157267773413,0.44164237739196555,0.29330883284754783,0.4839057153719427,0.6030669792788796,0.519072360917501,0.37435052591560003
RA00055_280620,CAM034A2,0.0033674394508483355,0.002007381985365538,0.07790441652635668,0.06430514182100765,0.007317704960497345,0.1390273910509616,0.1912964641885766,0.16869576479730605,0.003626238425176455,0.00019427535293355783,0.0,0.002859792858247024,0.14245961196567983,0.30251970938321227,0.35966607405117107,0.21743835510551132,0.49010666254444274,0.5559248666615135,0.28567011902921624,0.0,0.0034262431706639502,0.1701851851851852,0.31225113436429297,0.5083333333333333,0.09760162978053523,0.28243355866283915,0.11268518518518518,0.1501064913417909,0.0025,0.0011112140012964164,9.260116677470137e-5,0.10296296296296296,0.4428187795166219,0.6139814814814815,0.15075469950921383,0.03000277803500324,0.09324074074074074,0.28224835632928974,0.29212962962962963,0.008148902676173719,0.00966451215758695,0.0784808568262957,0.4999692212988612,0.13677212852394435,0.32065250846414284,0.405724838411819,0.35534900898682753,0.5862726992920899,0.44940292995198816,0.7148661126500462
RA00055_280620,CAM034A3,0.00028494087476848553,0.048083772617181934,0.022937740418863085,0.00512893574583274,0.004488138491130583,0.006126228807522439,0.1659068243339507,0.0024932326542242483,0.06482404900983046,0.0,0.0,0.008664021164021164,0.16886037436338383,0.2902777777777778,0.46716052648984724,0.06475295985184205,0.3541005291005291,0.21549044248958266,0.16845238095238096,0.0012566968714862094,0.024261505694971756,0.0,0.25400500046300584,0.6387962962962963,0.003333642003889249,0.0,0.06777777777777778,0.0005556070006482082,0.01814814814814815,0.0026854338364663394,0.0021057951482479783,0.029059973045822102,0.46718894785612,0.5815363881401617,0.00193733153638814,0.00033692722371967657,0.0027796495956873314,0.001516300227445034,0.00876010781671159,0.0,0.09628328943517706,0.32490488732806555,0.15071700321919812,0.024641498390400935,0.0035703833772314894,0.2637246868781459,0.3012584138132865,0.02118817676324261,0.023295288264559556,0.325548726953468
RA00055_280620,CAM034A4,0.13421123353937114,0.005643644181671593,0.00472991131416286,0.0026337006181134104,0.0006449879064767535,0.010427864975274134,0.06138134909970438,0.1307712980381618,0.23284063423810802,0.028540714861596345,0.0,0.14080259800510322,0.3251121076233184,0.24679140250502551,0.25761558682542135,0.17289105389314158,0.36462038039276323,0.19769599505180147,0.22307275960720638,0.001314365238905211,0.0,0.07611264277274518,0.6395864106351551,0.7798129000492369,0.36727057896809767,0.4632200886262925,0.6161496799606105,0.44175283111767605,0.2895825128003151,0.060758247168882326,0.0015340037497869438,0.03306348530038347,0.40293165161070393,0.585854282062207,0.22268621101073802,0.3051815237770581,0.41371964209629314,0.43284472473154934,0.14895611418832552,0.0017896710414181012,0.06765612952968389,0.007967615498297243,0.28373168851195063,0.10357900147786417,0.36410948342328453,0.6578000514006682,0.39279059307331493,0.6340272423541506,0.3990875795155176,0.3803649447442817
RA00055_280620,CAM034A5,0.04599534729145895,0.08327794762727635,0.05390136913465373,0.0031239614489863743,0.022731804586241276,0.016416323275289114,0.13618237405290443,0.1883017613825191,0.011432369557992688,0.001993885418051309,0.0,0.01571884036479573,0.21324238155260622,0.4036479572922073,0.073552309631497,0.06435349940688019,0.39334173648698745,0.13991250834136576,0.21605990954252244,0.0014087639949581078,0.005839280748910928,0.0202057651311521,0.6286958939660766,0.37853369172305124,0.4588006302715729,0.1787005283158773,0.00046343498007229587,0.001575678932245806,0.0008341829641301325,0.0003707479840578367,0.0032173397680128695,0.0031324077209617337,0.5585471170942342,0.3994581322495978,0.16889603792753133,0.3290999915333164,0.055626111252222506,0.1256455846245026,0.03598035895699289,0.0027093387520108372,0.06497870042599148,0.004020160806432257,0.4006360254410176,0.0125397492050159,0.2114357712845743,0.32689307572302895,0.5090003600144005,0.31919361612767744,0.16727665446691067,0.5819032761310452
